Pickup Supplier,Pickup Location,Supplier ID,Destination,Fee,Notes 1,Notes 2
Europcar ,Germany,21793,Denmark,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar ,Germany,21793,Finland,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar ,Germany,21793,France,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar ,Germany,21793,Hungary,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar ,Germany,21793,Ireland,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar ,Germany,21793,Italy,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar ,Germany,21793,Luxembourg,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar ,Germany,21793,Netherlands,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar ,Germany,21793,Norway,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar ,Germany,21793,Poland,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar ,Germany,21793,Portugal,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar ,Germany,21793,Slovakia,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar ,Germany,21793,Slovenia,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar ,Germany,21793,Sweden,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar ,Germany,21793,Switzerland,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar ,Germany,21793,United Kingdom,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar ,Germany,21793,Liechtenstein,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,South Africa,4025,Namibia ,73.21 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,South Africa,4025,Zimbabwe,174.88 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,South Africa,4025,Mozambique,174.88 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,South Africa,4025,Zambia,174.88 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,South Africa,4025,Swaziland ,73.21 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,South Africa,4025,Lesotho ,73.21 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,South Africa,4025,Botswana ,73.21 EUR,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Germany,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Austria,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Belgium,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Spain,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Denmark,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Finland,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,France,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Ireland,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Italy,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Luxembourg,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Netherlands,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Norway,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Portugal,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Sweden,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,Switzerland,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
Europcar,Switzerland,9506,United Kingdom,Free of charge,You must ensure that you get authorisation for cross border travel from the local car rental company when you pick up your vehicle. ,
